airline,source airport,destination airport,codeshare,stops,equipment
Un,Cun,Vko,None,0,74E
Un,Dlm,Dme,None,0,734
Un,Dlm,Vko,None,0,74E
Un,Dme,Aer,None,0,734 735
Un,Dme,Ala,None,0,735
Un,Dme,Alc,None,0,734
Un,Dme,Bcn,None,0,763 734 772 744
Un,Dme,Bhk,None,0,T20
Un,Dme,Bkk,None,0,772 744
Un,Dme,Bqs,None,0,762
Un,Dme,Dlm,None,0,734
Un,Dme,Dnk,None,0,735
Un,Dme,Dok,None,0,735
Un,Dme,Dwc,None,0,773
Un,Dme,Dyr,None,0,772
Un,Dme,Fco,None,0,735
Un,Dme,Gdx,None,0,763
Un,Dme,Goi,None,0,773
Un,Dme,Her,None,0,734 772
Un,Dme,Hkg,None,0,763
Un,Dme,Hkt,None,0,744
Un,Dme,Hma,None,0,735
Un,Dme,Hrg,None,0,T20 744
Un,Dme,Iah,Y,0,77W
Un,Dme,Iev,None,0,735
Un,Dme,Kej,None,0,735
Un,Dme,Kgd,None,0,735
Un,Dme,Kgf,None,0,735
Un,Dme,Khv,None,0,773
Un,Dme,Kov,None,0,735
Un,Dme,Krr,None,0,735
Un,Dme,Kuf,None,0,735
Un,Dme,Kzn,None,0,735
Un,Dme,Led,None,0,735
Un,Dme,Lgw,None,0,320
Un,Dme,Mrv,None,0,735
Un,Dme,Msq,Y,0,735
Un,Dme,Mxp,None,0,735
Un,Dme,Nbe,None,0,744
Un,Dme,Nux,None,0,734 735
Un,Dme,Oms,None,0,735 734
Un,Dme,Ovb,None,0,735 734 763
Un,Dme,Ped,None,0,735
Un,Dme,Pee,None,0,735
Un,Dme,Pfo,None,0,763 744
Un,Dme,Pkc,None,0,773
Un,Dme,Puj,None,0,772
Un,Dme,Rho,None,0,734 763
Un,Dme,Rix,None,0,Dh4
Un,Dme,Rmi,None,0,763
Un,Dme,Rov,None,0,735
Un,Dme,Sgn,None,0,763
Un,Dme,Sin,Y,0,77W
Un,Dme,Sip,None,0,735
Un,Dme,Ssh,None,0,772
Un,Dme,Stw,None,0,735
Un,Dme,Svx,None,0,735
Un,Dme,Syx,None,0,773
Un,Dme,Tfs,None,0,772 763
Un,Dme,Tlv,None,0,735 734
Un,Dme,Tof,None,0,735
Un,Dme,Tse,None,0,735
Un,Dme,Txl,None,0,735
Un,Dme,Ufa,None,0,735
Un,Dme,Uus,None,0,772
Un,Dme,Vie,Y,0,32S
Un,Dme,Vno,None,0,735
Un,Dme,Vra,None,0,763
Un,Dme,Vvo,None,0,773
Un,Dme,Yks,None,0,T20 763
Un,Dnk,Dme,None,0,735
Un,Dok,Dme,None,0,735
Un,Dwc,Dme,None,0,773
Un,Dwc,Kuf,None,0,738
Un,Dwc,Led,None,0,738
Un,Dwc,Oms,None,0,738
Un,Dwc,Ovb,None,0,738
Un,Dwc,Svx,None,0,738
Un,Dwc,Tjm,None,0,738
Un,Dwc,Vko,None,0,777 763
Un,Dyr,Dme,None,0,772
Un,Edi,Lhr,None,0,333
Un,Evn,Vko,None,0,73H
Un,Fco,Dme,None,0,735
Un,Fco,Led,None,0,735
Un,Fco,Vko,None,0,738 763
Un,Fra,Vko,None,0,738 73G
Un,Gdx,Dme,None,0,763
Un,Goi,Dme,None,0,773
Un,Guw,Vko,None,0,73G
Un,Her,Dme,None,0,734 772
Un,Her,Vko,None,0,738 777
Un,Hkg,Dme,None,0,763
Un,Hkt,Dme,None,0,744
Un,Hkt,Led,None,0,763
Un,Hkt,Ovb,None,0,763
Un,Hkt,Svx,None,0,763
Un,Hkt,Vko,None,0,74E
Un,Hma,Dme,None,0,735
Un,Hrg,Dme,None,0,T20 744
Un,Hrg,Ovb,None,0,763
Un,Hrg,Svo,None,0,744
Un,Hrg,Svx,None,0,738
Un,Hrg,Vko,None,0,738
Un,Iah,Dme,Y,0,77W
Un,Iev,Dme,None,0,735
Un,Iev,Vko,None,0,73G
Un,Ikt,Vko,None,0,738
Un,Ist,Vko,None,0,738 73G
Un,Jfk,Vko,None,0,777
Un,Jnb,Lhr,None,0,346
Un,Kej,Dme,None,0,735
Un,Kgd,Dme,None,0,735
Un,Kgf,Dme,None,0,735
Un,Khv,Dme,None,0,773
Un,Kja,Vko,None,0,738
Un,Kov,Dme,None,0,735
Un,Krr,Dme,None,0,735
Un,Krr,Vko,None,0,73G
Un,Ksn,Vko,None,0,73G
Un,Kuf,Dme,None,0,735
Un,Kuf,Dwc,None,0,738
Un,Kuf,Vko,None,0,738
Un,Kzn,Dme,None,0,735
Un,Lax,Lhr,Y,0,346
Un,Lax,Vko,None,0,777
Un,Lca,Led,None,0,733 744 763
Un,Led,Dme,None,0,735
Un,Led,Fco,None,0,735
Un,Led,Lca,None,0,733 744 763
Un,Led,Msq,Y,0,735
Un,Led,Mxp,None,0,735
Un,Led,Nbe,None,0,763
Un,Led,Ped,None,0,733
Un,Led,Puj,None,0,763
Un,Led,Rho,None,0,733 744
Un,Led,Vko,None,0,73G 738
Un,Lgw,Dme,None,0,320
Un,Lgw,Mco,Y,0,744
Un,Lhr,Abz,None,0,333
Un,Lhr,Bos,Y,0,333
Un,Lhr,Edi,None,0,333
Un,Lhr,Jnb,None,0,346
Un,Lhr,Lax,Y,0,346
Un,Lhr,Man,None,0,333
Un,Lhr,Sfo,Y,0,744
Un,Lhr,Vko,None,0,73H 73G 763 738
Un,Mad,Vko,None,0,738 73G
Un,Man,Lhr,None,0,333
Un,Mco,Lgw,Y,0,744
Un,Mia,Vko,None,0,777
Un,Mle,Vko,None,0,74E 767
Un,Mru,Vko,None,0,767
Un,Mrv,Dme,None,0,735
Un,Mrv,Vko,None,0,73G
Un,Msq,Dme,Y,0,735
Un,Msq,Led,Y,0,735
Un,Mxp,Dme,None,0,735
Un,Mxp,Led,None,0,735
Un,Mxp,Vko,None,0,73G 738
Un,Nbe,Dme,None,0,744
Un,Nbe,Led,None,0,763
Un,Nbe,Svo,None,0,744
Un,Nsk,Vko,None,0,738
Un,Nux,Dme,None,0,734 735
Un,Nux,Vko,None,0,738 73G
Un,Ods,Vko,None,0,73G
Un,Oms,Dme,None,0,734 735
Un,Oms,Dwc,None,0,738
Un,Ory,Vko,None,0,73H
Un,Ovb,Dme,None,0,735 734
Un,Ovb,Hkt,None,0,763
Un,Ovb,Hrg,None,0,763
Un,Ovb,Vko,None,0,738 73G
Un,Ped,Dme,None,0,735
Un,Ped,Led,None,0,733
Un,Pee,Dme,None,0,735
Un,Pek,Vko,None,0,763
Un,Pfo,Dme,None,0,763 744
Un,Pfo,Vko,None,0,763 74E
Un,Pkc,Dme,None,0,773
Un,Puj,Dme,None,0,772
Un,Puj,Led,None,0,763
Un,Puj,Svo,None,0,744
Un,Rho,Dme,None,0,734 763
Un,Rho,Led,None,0,733 744
Un,Rho,Svo,None,0,744
Un,Rix,Dme,None,0,Dh4
Un,Rix,Vko,None,0,73G
Un,Rmi,Dme,None,0,763
Un,Rov,Dme,None,0,735
Un,Sco,Vko,None,0,73G
Un,Sez,Vko,None,0,767
Un,Sfo,Lhr,Y,0,744
Un,Sgn,Dme,None,0,763
Un,Sin,Dme,Y,0,77W
Un,Sip,Dme,None,0,735
Un,Ssh,Dme,None,0,772
Un,Ssh,Svo,None,0,744
Un,Ssh,Svx,None,0,738
Un,Ssh,Vko,None,0,738
Un,Stw,Dme,None,0,735
Un,Svo,Hrg,None,0,744
Un,Svo,Nbe,None,0,744
Un,Svo,Puj,None,0,744
Un,Svo,Rho,None,0,744
Un,Svo,Ssh,None,0,744
Un,Svx,Bkk,None,0,763
Un,Svx,Dme,None,0,735
Un,Svx,Hkt,None,0,763
Un,Svx,Hrg,None,0,738
Un,Svx,Ssh,None,0,738
Un,Svx,Vko,None,0,73G 738
Un,Syx,Dme,None,0,773
Un,Tas,Vko,None,0,772
Un,Tfs,Dme,None,0,772 763
Un,Tlv,Dme,None,0,735 734
Un,Tlv,Vko,None,0,738 73H 73G
Un,Tof,Dme,None,0,735
Un,Tpe,Bkk,None,0,333
Un,Tse,Dme,None,0,735
Un,Tse,Vko,None,0,73H
Un,Txl,Dme,None,0,735
Un,Ufa,Dme,None,0,735
Un,Uus,Dme,None,0,772
Un,Vce,Vko,None,0,738
Un,Vie,Dme,Y,0,32S
Un,Vie,Vko,None,0,738 73G
Un,Vko,Aer,None,0,73G
Un,Vko,Agp,None,0,738
Un,Vko,Ala,None,0,73H
Un,Vko,Ayt,None,0,74E
Un,Vko,Cit,None,0,738 73G
Un,Vko,Cun,None,0,74E
Un,Vko,Dlm,None,0,74E
Un,Vko,Dwc,None,0,777 763
Un,Vko,Evn,None,0,73H
Un,Vko,Fco,None,0,738 763
Un,Vko,Fra,None,0,738 73G
Un,Vko,Guw,None,0,73G
Un,Vko,Her,None,0,738 777
Un,Vko,Hkt,None,0,74E
Un,Vko,Hrg,None,0,738
Un,Vko,Iev,None,0,73G
Un,Vko,Ikt,None,0,738
Un,Vko,Ist,None,0,73G 738
Un,Vko,Jfk,None,0,777
Un,Vko,Kja,None,0,738
Un,Vko,Krr,None,0,73G
Un,Vko,Ksn,None,0,73G
Un,Vko,Kuf,None,0,738
Un,Vko,Lax,None,0,777
Un,Vko,Led,None,0,73G 738
Un,Vko,Lhr,None,0,73H 73G 763 738
Un,Vko,Mad,None,0,738 73G
Un,Vko,Mia,None,0,777
Un,Vko,Mle,None,0,74E 767
Un,Vko,Mru,None,0,767
Un,Vko,Mrv,None,0,73G
Un,Vko,Mxp,None,0,73G 738
Un,Vko,Nsk,None,0,738
Un,Vko,Nux,None,0,738 73G
Un,Vko,Ods,None,0,73G
Un,Vko,Ory,None,0,73H
Un,Vko,Ovb,None,0,738 73G
Un,Vko,Pek,None,0,763
Un,Vko,Pfo,None,0,763 74E
Un,Vko,Rix,None,0,73G
Un,Vko,Sco,None,0,73G
Un,Vko,Sez,None,0,767
Un,Vko,Ssh,None,0,738
Un,Vko,Svx,None,0,73G
Un,Vko,Tas,None,0,772
Un,Vko,Tlv,None,0,73H 73G 738
Un,Vko,Tse,None,0,73H
Un,Vko,Vce,None,0,738
Un,Vko,Vie,None,0,738 73G
Un,Vko,Yyz,None,0,777
Un,Vno,Dme,None,0,735
Un,Vra,Dme,None,0,763
Un,Vvo,Dme,None,0,773
Un,Yks,Dme,None,0,763 T20
Un,Yyz,Vko,None,0,777
Uo,Bki,Hkg,None,0,320
Uo,Cnx,Hkg,None,0,320
Uo,Fuk,Hkg,None,0,320
Uo,Hkg,Bki,None,0,320
Uo,Hkg,Cnx,None,0,320
Uo,Hkg,Fuk,None,0,320
Uo,Hkg,Hkt,None,0,320
Uo,Hkg,Hnd,None,0,320
Uo,Hkg,Icn,None,0,320
Uo,Hkg,Kix,None,0,320
Uo,Hkg,Kmg,None,0,320
Uo,Hkg,Pen,None,0,320
Uo,Hkg,Rmq,None,0,320
Uo,Hkt,Hkg,None,0,320
Uo,Hnd,Hkg,None,0,320
Uo,Icn,Hkg,None,0,320
Uo,Kix,Hkg,None,0,320
Uo,Kmg,Hkg,None,0,320
Uo,Pen,Hkg,None,0,320
Uo,Rmq,Hkg,None,0,320
Up,Axp,Cri,None,0,Dh8
Up,Axp,Nas,None,0,Dh8
Up,Bhm,Fpo,None,0,734
Up,Bwi,Fpo,None,0,734
Up,Cmh,Fpo,None,0,734
Up,Cri,Axp,None,0,Dh8
Up,Cri,Nas,None,0,Dh8
Up,Elh,Nas,None,0,Dh8
Up,Ewr,Fpo,None,0,734
Up,Fll,Fpo,None,0,Dh8
Up,Fll,Nas,None,0,737 Dh8
Up,Fpo,Bhm,None,0,734
Up,Fpo,Bwi,None,0,734
Up,Fpo,Cmh,None,0,734
Up,Fpo,Ewr,None,0,734
Up,Fpo,Fll,None,0,Dh8
Up,Fpo,Nas,None,0,Dh8
Up,Fpo,Ric,None,0,734
Up,Ggt,Nas,None,0,Dh8
Up,Ghb,Nas,None,0,Dh8
Up,Hav,Nas,None,0,737
Up,Iga,Myg,None,0,Dh8
Up,Iga,Nas,None,0,Dh8
Up,Lgi,Nas,None,0,Dh8
Up,Mco,Nas,None,0,737 Dh8
Up,Mhh,Nas,None,0,Dh8
Up,Mhh,Pbi,None,0,Dh8
Up,Mia,Nas,None,0,737
Up,Mia,Skb,None,0,737
Up,Myg,Iga,None,0,Dh8
Up,Myg,Nas,None,0,Dh8
Up,Nas,Axp,None,0,Dh8
Up,Nas,Cri,None,0,Dh8
Up,Nas,Elh,None,0,Dh8
Up,Nas,Fll,None,0,737 Dh8
Up,Nas,Fpo,None,0,Dh8
Up,Nas,Ggt,None,0,Dh8
Up,Nas,Ghb,None,0,Dh8
Up,Nas,Hav,None,0,737
Up,Nas,Iga,None,0,Dh8
Up,Nas,Lgi,None,0,Dh8
Up,Nas,Mco,None,0,737 Dh8
Up,Nas,Mhh,None,0,Dh8
Up,Nas,Mia,None,0,737
Up,Nas,Myg,None,0,Dh8
Up,Nas,Pbi,None,0,Dh8
Up,Nas,Pls,None,0,Dh8
Up,Nas,Rsd,None,0,Dh8
Up,Nas,Sml,None,0,Be9
Up,Nas,Zsa,None,0,Dh8
Up,Pbi,Mhh,None,0,Dh8
Up,Pbi,Nas,None,0,Dh8
Up,Pls,Nas,None,0,Dh8
Up,Ric,Fpo,None,0,734
Up,Rsd,Nas,None,0,Dh8
Up,Skb,Nas,None,0,737
Up,Sml,Nas,None,0,Be9
Up,Zsa,Nas,None,0,Dh8
Ur,Arh,Nnm,None,0,An4
Ur,Eyk,Nya,None,0,At7
Ur,Eyk,Ovs,None,0,At7
Ur,Eyk,Svx,None,0,At7
Ur,Goj,Kuf,None,0,At7
Ur,Goj,Svx,None,0,At7
Ur,Goj,Vko,None,0,At7
Ur,Hma,Njc,None,0,At7
Ur,Hma,Oms,None,0,At7
Ur,Hma,Ovb,None,0,At7
Ur,Hma,Svx,None,0,At7
Ur,Hma,Tjm,None,0,At7
Ur,Hma,Urj,None,0,At7
Ur,Kuf,Goj,None,0,At7
Ur,Kuf,Svx,None,0,At7
Ur,Kvx,Nnm,None,0,An4
Ur,Kvx,Vko,None,0,At7
Ur,Kzn,Ufa,None,0,At7
Ur,Njc,Hma,None,0,At7
Ur,Njc,Ovb,None,0,At7
Ur,Njc,Svx,None,0,At7
Ur,Njc,Tjm,None,0,At7
Ur,Nnm,Arh,None,0,An4
Ur,Nnm,Kvx,None,0,An4
Ur,Nnm,Scw,None,0,An4
Ur,Nux,Ovb,None,0,At7
Ur,Nya,Eyk,None,0,At7
Ur,Nya,Tjm,None,0,At7
Ur,Oms,Hma,None,0,At7
Ur,Ovb,Hma,None,0,At7
Ur,Ovb,Njc,None,0,At7
Ur,Ovb,Nux,None,0,At7
Ur,Ovb,Sgc,None,0,At7
Ur,Ovs,Eyk,None,0,At7
Ur,Ovs,Tjm,None,0,At7
Ur,Scw,Nnm,None,0,An4
Ur,Scw,Uct,None,0,An4
Ur,Scw,Uts,None,0,An4
Ur,Scw,Vkt,None,0,An4
Ur,Sgc,Ovb,None,0,At7
Ur,Sgc,Svx,None,0,At7
Ur,Sgc,Tjm,None,0,At7
Ur,Sgc,Ufa,None,0,At7
Ur,Svx,Eyk,None,0,At7
Ur,Svx,Goj,None,0,At7
Ur,Svx,Hma,None,0,At7
Ur,Svx,Kuf,None,0,At7
Ur,Svx,Njc,None,0,At7
Ur,Svx,Sgc,None,0,At7
Ur,Tbw,Vko,None,0,At7
Ur,Tjm,Hma,None,0,At7
Ur,Tjm,Njc,None,0,At7
Ur,Tjm,Nya,None,0,At7
Ur,Tjm,Ovs,None,0,At7
Ur,Tjm,Sgc,None,0,At7
Ur,Tjm,Ufa,None,0,At7
Ur,Tjm,Urj,None,0,At7
Ur,Uct,Scw,None,0,An4
Ur,Uct,Usk,None,0,An4
Ur,Ufa,Kzn,None,0,At7
Ur,Ufa,Sgc,None,0,At7
Ur,Ufa,Tjm,None,0,At7
Ur,Urj,Hma,None,0,At7
Ur,Urj,Tjm,None,0,At7
Ur,Urs,Vko,None,0,At7
Ur,Usk,Uct,None,0,An4
Ur,Uts,Scw,None,0,An4
Ur,Vko,Goj,None,0,At7
Ur,Vko,Kvx,None,0,At7
Ur,Vko,Tbw,None,0,At7
Ur,Vko,Urs,None,0,At7
Ur,Vko,Vno,None,0,At7
Ur,Vko,Voz,None,0,At7
Ur,Vkt,Scw,None,0,An4
Ur,Vno,Vko,None,0,At7
Ur,Voz,Vko,None,0,At7
Us,Abe,Clt,Y,0,Cr9 Cr7 Crj
Us,Abe,Phl,Y,0,Crj Dh8
Us,Abi,Dfw,None,0,Erd Er4
Us,Abq,Dfw,None,0,M83 M80
Us,Abq,Lax,Y,0,Cr7 Crj
Us,Abq,Ord,None,0,E75
Us,Abq,Phx,Y,0,Crj Cr9
Us,Act,Dfw,None,0,Er4
Us,Adl,Akl,Y,0,320
Us,Aex,Dfw,Y,0,Er4 Crj Erd
Us,Ags,Clt,Y,0,Dh3 Crj
Us,Ags,Dca,Y,0,Crj
Us,Agu,Dfw,Y,0,Er4
Us,Alb,Clt,None,0,319
Us,Alb,Dca,None,0,Crj
Us,Alb,Phl,Y,0,Crj E75 Dh8 E70
Us,Alo,Ord,None,0,Erd
Us,Ama,Dfw,None,0,Er4
Us,Amm,Jfk,None,0,340 330
Us,Amm,Ord,None,0,340
Us,Amm,Yul,None,0,330
Us,Ams,Lis,Y,0,320 319
Us,Ams,Phl,None,0,752
Us,Anc,Phx,None,0,319 320
Us,Anu,Clt,None,0,319
Us,Anu,Jfk,None,0,738
Us,Anu,Mia,None,0,738
Us,Apw,Akl,Y,0,320 763
Us,Art,Ord,None,0,Erd
Us,Art,Phl,Y,0,Crj
Us,Asu,Mia,None,0,757
Us,Ath,Phl,None,0,332
Us,Atl,Clt,None,0,319 320 321
Us,Atl,Dfw,Y,0,M80 319 M83
Us,Atl,Mia,Y,0,738 Erd Er4
Us,Atl,Ord,Y,0,Cr7 E75
Us,Atl,Phl,None,0,E90 319
Us,Atl,Phx,None,0,320 321
Us,Aua,Clt,None,0,752 319 320
Us,Aua,Mia,None,0,738
Us,Aua,Phl,None,0,320
Us,Aus,Clt,Y,0,Cr9
Us,Aus,Dfw,None,0,M80 738 M83
Us,Aus,Jfk,None,0,738
Us,Aus,Lax,None,0,738 M83
Us,Aus,Ord,None,0,M83 M80
Us,Aus,Phl,None,0,319 E90
Us,Aus,Phx,None,0,319
Us,Avl,Clt,None,0,Cr7
Us,Avp,Clt,None,0,Crj
Us,Avp,Phl,Y,0,Crj Dh8
Us,Azo,Ord,Y,0,Er4 Erd
Us,Baq,Mia,None,0,318 320
Us,Bcn,Jfk,None,0,763
Us,Bcn,Mia,None,0,763
Us,Bcn,Phl,None,0,332
Us,Bda,Jfk,None,0,738
Us,Bda,Mia,None,0,738
Us,Bda,Phl,None,0,319
Us,Bdl,Clt,None,0,320 321 319
Us,Bdl,Dca,None,0,Crj
Us,Bdl,Dfw,None,0,738
Us,Bdl,Lax,None,0,738
Us,Bdl,Mia,None,0,738
Us,Bdl,Ord,None,0,Er4 E75
Us,Bdl,Phl,None,0,319 E90
Us,Bdl,Pit,Y,0,Erj
Us,Bfl,Phx,Y,0,Crj Cr9
Us,Bgi,Mia,None,0,757
Us,Bgm,Phl,Y,0,Dh8
Us,Bgr,Dca,Y,0,Crj E70
Us,Bgr,Phl,Y,0,E75 Crj
Us,Bhm,Clt,None,0,Crj Cr7
Us,Bhm,Dca,None,0,Crj
Us,Bhm,Dfw,None,0,M80 M83
Us,Bhm,Mia,None,0,Er4
Us,Bhm,Phl,None,0,Crj
Us,Bio,Lis,Y,0,Er4 100
Us,Bjx,Dfw,None,0,319
Us,Bmi,Dfw,Y,0,Er4
Us,Bmi,Ord,Y,0,Er4 Erd
Us,Bna,Clt,None,0,319 Cr7
Us,Bna,Dca,None,0,Erd Crj
Us,Bna,Dfw,None,0,M80 738 M83
Us,Bna,Jfk,Y,0,Er4
Us,Bna,Lax,None,0,738
Us,Bna,Lga,None,0,Cr7
Us,Bna,Mia,None,0,738 Er4
Us,Bna,Ord,None,0,Er4 Cr7
Us,Bna,Phl,None,0,Crj
Us,Bne,Akl,Y,0,773 772
Us,Bog,Dfw,None,0,319
Us,Bog,Fll,None,0,320
Us,Bog,Jfk,None,0,330
Us,Bog,Mco,None,0,319
Us,Bog,Mia,None,0,757 330 763
Us,Boi,Phx,None,0,319
Us,Bos,Buf,Y,0,Crj
Us,Bos,Clt,None,0,319 321 320 E90
Us,Bos,Cun,None,0,319
Us,Bos,Dca,None,0,319 E90
Us,Bos,Dfw,None,0,738 757
Us,Bos,Jfk,None,0,738
Us,Bos,Lax,None,0,738 757
Us,Bos,Lga,None,0,E90 319
Us,Bos,Mdt,Y,0,Dh8
Us,Bos,Mia,None,0,757 738
Us,Bos,Ord,None,0,738
Us,Bos,Phl,None,0,E90 319 321 320
Us,Bos,Phx,None,0,320 319 321
Us,Bos,Pit,Y,0,E70 Crj
Us,Bos,Ric,Y,0,Crj
Us,Bos,Roc,Y,0,Crj
Us,Bos,Syr,Y,0,Dh8
Us,Bpt,Dfw,None,0,Erd
Us,Bro,Dfw,Y,0,Crj Er4
Us,Bru,Ath,Y,0,321 320
Us,Bru,Lis,Y,0,319 320
Us,Bru,Phl,None,0,762
Us,Bsb,Mia,None,0,757
Us,Btr,Clt,None,0,Crj
Us,Btr,Dfw,None,0,Er4 Erd
Us,Btv,Dca,None,0,Crj
Us,Btv,Phl,None,0,E90
Us,Buf,Bos,Y,0,Crj
Us,Buf,Clt,None,0,320 319 734
Us,Buf,Dca,Y,0,E70 Crj E75
Us,Buf,Ord,None,0,Cr7
Us,Buf,Phl,Y,0,Crj E75 Dh8 E70
Us,Bur,Phx,Y,0,Cr9 Crj
Us,Bwi,Clt,None,0,E90 321 752 319 734 320
Us,Bwi,Dfw,None,0,M83 M80
Us,Bwi,Jfk,Y,0,Er4
Us,Bwi,Mia,None,0,738
Us,Bwi,Ord,Y,0,E75 Er4 Cr7
Us,Bwi,Phl,None,0,319 E90
Us,Bwi,Phx,None,0,319 320
Us,Bze,Clt,None,0,319
Us,Bze,Dfw,None,0,738
Us,Bze,Mia,None,0,738
Us,Cae,Clt,Y,0,Crj Dh3
Us,Cae,Dca,None,0,Crj
Us,Cae,Dfw,None,0,Er4
Us,Cae,Phl,Y,0,Crj
Us,Cak,Clt,None,0,Crj Cr7
Us,Cak,Dca,Y,0,Crj
Us,Cak,Phl,None,0,Crj
Us,Cdg,Ath,Y,0,321
Us,Cdg,Clt,None,0,333
Us,Cdg,Dfw,None,0,763 777
Us,Cdg,Jfk,None,0,763 757
Us,Cdg,Mia,None,0,763
Us,Cdg,Ord,None,0,763
Us,Cdg,Phl,None,0,332
Us,Cha,Clt,Y,0,Crj Dh3
Us,Cha,Dca,Y,0,Crj
Us,Cha,Dfw,None,0,Erd
Us,Cha,Ord,Y,0,Er4 Erd
Us,Cho,Clt,None,0,Crj
Us,Cho,Lga,Y,0,Erd
Us,Cho,Ord,None,0,Crj
Us,Cho,Phl,Y,0,Dh8
Us,Chs,Clt,None,0,319 Cr7 Crj
Us,Chs,Dca,Y,0,E70 Crj E75
Us,Chs,Dfw,Y,0,Er4 Erd
Us,Chs,Mia,None,0,Er4
Us,Chs,Phl,Y,0,E75 Crj
Us,Cid,Dfw,Y,0,Er4 Crj
Us,Cid,Ord,Y,0,Er4
Us,Cle,Clt,None,0,319 Cr7
Us,Cle,Dfw,None,0,319
Us,Cle,Jfk,Y,0,Er4
Us,Cle,Mia,None,0,Er4
Us,Cle,Ord,None,0,Er4 Cr7 Erd
Us,Cle,Phl,Y,0,E75 Crj E70 Cr9
Us,Cll,Dfw,None,0,Er4 Erd
Us,Clo,Mia,None,0,738 319 318 320
Us,Clt,Abe,Y,0,Cr7 Crj Cr9
Us,Clt,Ags,None,0,Crj
Us,Clt,Alb,None,0,319
Us,Clt,Anu,None,0,319
Us,Clt,Atl,None,0,320 321 319
Us,Clt,Aua,None,0,752 319 320
Us,Clt,Aus,Y,0,Cr9
Us,Clt,Avl,Y,0,Dh3 Cr9 Cr7 Crj Dh8
Us,Clt,Avp,None,0,Crj
Us,Clt,Bdl,None,0,319 321 320
Us,Clt,Bhm,None,0,Crj
Us,Clt,Bna,None,0,Cr7 319
Us,Clt,Bos,None,0,321 319 320
Us,Clt,Btr,None,0,Crj
Us,Clt,Buf,None,0,319 320 734
Us,Clt,Bwi,None,0,319 734 321 752 320 E90
Us,Clt,Bze,None,0,319
Us,Clt,Cae,Y,0,Dh3 Crj
Us,Clt,Cak,None,0,Crj
Us,Clt,Cdg,None,0,333
Us,Clt,Cha,None,0,Crj
Us,Clt,Cho,None,0,Crj
Us,Clt,Chs,None,0,Cr7 319 Crj
Us,Clt,Cle,None,0,319
Us,Clt,Cmh,Y,0,Cr9 E75 Cr7 Crj E70
Us,Clt,Crw,None,0,Crj
Us,Clt,Cun,None,0,321 320 734
Us,Clt,Cvg,None,0,Crj
Us,Clt,Czm,None,0,319
Us,Clt,Dab,None,0,Cr7
Us,Clt,Day,None,0,Crj Cr7
Us,Clt,Dca,None,0,319 320 E90
Us,Clt,Den,None,0,321 320
Us,Clt,Dfw,None,0,M80 321 319 M83 320 734 752
Us,Clt,Dsm,Y,0,Cr9
Us,Clt,Dtw,None,0,319 321 320
Us,Clt,Dub,None,0,752
Us,Clt,Ewn,Y,0,Dh3 Crj Dh8 Cr7
Us,Clt,Ewr,None,0,321 320 734 319
Us,Clt,Fay,None,0,Crj
Us,Clt,Fco,None,0,333
Us,Clt,Fll,None,0,320 734 321 319
Us,Clt,Flo,Y,0,Dh8 Crj Dh3
Us,Clt,Fpo,Y,0,Cr7
Us,Clt,Fra,None,0,333 332
Us,Clt,Gcm,None,0,320 321 319
Us,Clt,Gig,None,0,762
Us,Clt,Gnv,None,0,Crj
Us,Clt,Gpt,None,0,Cr7 Crj
Us,Clt,Gru,None,0,332
Us,Clt,Gso,None,0,Crj
Us,Clt,Gsp,None,0,Crj
Us,Clt,Hhh,Y,0,Dh8
Us,Clt,Hpn,None,0,Crj
Us,Clt,Hsv,None,0,Crj Cr7
Us,Clt,Hts,Y,0,Dh3 Dh8
Us,Clt,Iad,Y,0,Cr7 Cr9
Us,Clt,Iah,None,0,734 319 321 320
Us,Clt,Ilm,None,0,319 Crj Cr7
Us,Clt,Ind,None,0,319
Us,Clt,Jan,None,0,Crj
Us,Clt,Jax,None,0,319 734
Us,Clt,Jfk,None,0,321 319
Us,Clt,Las,None,0,321
Us,Clt,Lax,None,0,321
Us,Clt,Lex,None,0,Cr7
Us,Clt,Lga,None,0,321 320 319
Us,Clt,Lhr,None,0,333
Us,Clt,Lir,None,0,320
Us,Clt,Lit,None,0,Crj
Us,Clt,Lyh,None,0,Cr7
Us,Clt,Mbj,None,0,319 321 320
Us,Clt,Mci,None,0,319
Us,Clt,Mco,None,0,321 762 752 319
Us,Clt,Mdt,None,0,319 Cr7
Us,Clt,Mem,None,0,Cr7 319
Us,Clt,Mex,None,0,319
Us,Clt,Mgm,Y,0,Crj
Us,Clt,Mht,Y,0,Cr9
Us,Clt,Mia,None,0,320 321 319 734
Us,Clt,Mke,None,0,Cr7
Us,Clt,Mlb,None,0,Crj
Us,Clt,Mob,None,0,Crj
Us,Clt,Msp,None,0,319 321 320
Us,Clt,Msy,None,0,319 320
Us,Clt,Myr,None,0,Cr7
Us,Clt,Nas,None,0,319 734
Us,Clt,Oaj,None,0,Crj Cr7
Us,Clt,Oma,Y,0,Cr9
Us,Clt,Ord,None,0,321 320 E90
Us,Clt,Orf,None,0,319 Cr7
Us,Clt,Pbi,None,0,320 319 734
Us,Clt,Pdx,None,0,320
Us,Clt,Pgv,None,0,Crj
Us,Clt,Phf,None,0,Crj
Us,Clt,Phl,None,0,762 E90 319 320 332 752 321 734
Us,Clt,Phx,None,0,752 321
